JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2458002.3264,3.54,,,Vis.,DXAA,B,25,38,X16225KI,UNAIDED EYE/CLEAR/MOON 15-DAYS,,,Z,,,,DEL CEP,AASABADELL,STD,,,,
2458002.4194,3.9,,,Vis.,CME,B,36,42,12/97 a,BIN. 7x50 - MOON,,,Z,,,,del Cep,UAI,STD,,,,
2458003.3535,3.74,,,Vis.,DXAA,B,35,38,X16225KI,UNAIDED EYE/SLIGHT HAZE/MOON 16-DAYS,,,Z,,,,DEL CEP,AASABADELL,STD,,,,
2458003.40,3.7,,,Vis.,KAD,,000,,999999,,,,Z,,,,DEL CEP,MCSE,STD,,,,
2458004.215,3.8,,,Vis.,ZOLA,B,3.4,4.2,AAVSO,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458004.215,3.8,,,Vis.,VANA,B,3.4,4.2,AAVSO,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458004.3,3.6,,,Vis.,PFR,,35,42,X41311ABD,,,,Z,,,,DEL CEP,AAK,STD,,,,
2458004.3076,4.00,,,Vis.,DXAA,B,38,42,X16225KI,UNAIDED EYE/SLIGHT HAZE/MOON 17-DAYS,,,Z,,,,DEL CEP,AASABADELL,STD,,,,
2458004.46,4.0,,,Vis.,KAD,,000,,999999,,,,Z,,,,DEL CEP,MCSE,STD,,,,
2458004.548,4.0,,,Vis.,MQA,B,4.2,,AAVSO,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458004.6056,4.3,,,Vis.,WSN,,4.2,4.3,5894at,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458005.3,3.6,,,Vis.,PFR,,35,42,X41311ABD,,,,Z,,,,DEL CEP,AAK,STD,,,,
2458005.3292,4.03,,,Vis.,DXAA,U,38,42,X16225KI,UNAIDED EYE/HAZE,,,Z,,,,DEL CEP,AASABADELL,STD,,,,
2458005.4306,4.3,,,Vis.,CME,U,36,42,12/97 a,BIN. 7x50 - LIGHT HAZE,,,Z,,,,del Cep,UAI,STD,,,,
2458005.49722,4.20,,,Vis.,TDG,,335(ZETACEP),42,14839AXK,OTHER COMPS 35 38 43,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458005.56736,4.1,,,Vis.,MDP,,42,38,"10 star, 13476FOQ",,,,Z,,,,DEL CEP,RASC,STD,,,,
2458005.5722,4.3,,,Vis.,WSN,,4.2,4.3,5894at,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458005.65463,4.173,0.012,,V,SNE,,000-BCP-877,000-BCQ-093,X19834CM,,0,1.066,Z,4.280,5.069,,DEL CEP,AAVSO,STD,,,,
2458005.65834,4.842,0.008,,B,SNE,,000-BCP-877,000-BCQ-093,X19834CM,,0,1.062,Z,4.595,5.272,,DEL CEP,AAVSO,STD,,,,
2458005.66148,3.701,0.009,,R,SNE,,000-BCP-877,000-BCQ-093,X19834CM,,0,1.060,Z,3.986,4.794,,DEL CEP,AAVSO,STD,,,,
2458006.215,4.0,,,Vis.,LCHD,,4.2,,AAVSO,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458006.215,4.0,,,Vis.,SHEC,,4.2,,AAVSO,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458006.27,4.0,,,Vis.,KAD,,000,,999999,,,,Z,,,,DEL CEP,MCSE,STD,,,,
2458006.34097,4.2,,,Vis.,LMT,BU,38,42,10-star,,,,Z,,,,DEL CEP,,STD,,,,
2458006.350,3.7,,,Vis.,SRBR,,NA,,NA,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458006.3653,4.02,,,Vis.,DXAA,,38,42,X16225KI,UNAIDED EYE/CLEAR/WIND,,,Z,,,,DEL CEP,AASABADELL,STD,,,,
2458006.37083,4.1,,,Vis.,COV,,3.6,4.2,a,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458006.4167,4.2,,,Vis.,WBOA,,3.4,4.2,14523BZW ,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458006.50833,3.90,,,Vis.,TDG,,335(ZETACEP),42,14839AXK,OTHER COMPS 35 38 43,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458006.57602,4.020,0.010,,V,SNE,,000-BCP-877,000-BCQ-093,X19834CM,,0,1.199,Z,4.295,5.095,,DEL CEP,AAVSO,STD,,,,
2458006.57928,4.603,0.020,,B,SNE,,000-BCP-877,000-BCQ-093,X19834CM,,0,1.191,Z,4.612,5.302,,DEL CEP,AAVSO,STD,,,,
2458006.58273,3.593,0.009,,R,SNE,,000-BCP-877,000-BCQ-093,X19834CM,,0,1.182,Z,3.993,4.823,,DEL CEP,AAVSO,STD,,,,
2458006.6049,4.0,,,Vis.,WSN,,3.4,4.2,5894at,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458006.65147,3.986,0.014,,V,SAH,,ENSEMBLE,,6054AV,,0,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458006.65461,3.398,0.009,,R,SAH,,ENSEMBLE,,6054AV,,0,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458006.65782,3.184,0.018,,I,SAH,,ENSEMBLE,,6054AV,,0,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458006.66238,4.544,0.023,,B,SAH,,ENSEMBLE,,6054AV,,0,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458006.66736,4.0,,,Vis.,BBA,B,3.8,4.2,TEN STAR,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458007.208,3.5,,,Vis.,MQA,,3.4,,AAVSO,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458007.28333,3.5,,,Vis.,OEH,,42,34,X20725CS,10x30IS binos,,,Z,,,,del Cep,AAVSO,STD,,,,
2458007.3306,3.3,,,Vis.,HGUA,,34,,10STAR TUTORIAL,,,,Z,,,,DEL CEP,SAAF,STD,,,,
2458007.426464,3.345,0.014,,TG,LPEB,,000-BCQ-117,000-BCQ-093,X23780W,,0,,Z,5.24,5.040,2458007.42903,del Cep,BAV,STD,1,,,
2458007.57241,3.470,0.010,,V,SNE,,000-BCP-877,000-BCQ-093,X19834CM,,0,1.201,Z,4.279,5.070,,DEL CEP,AAVSO,STD,,,,
2458007.57573,3.880,0.014,,B,SNE,,000-BCP-877,000-BCQ-093,X19834CM,,0,1.193,Z,4.644,5.337,,DEL CEP,AAVSO,STD,,,,
2458007.57894,3.147,0.014,,R,SNE,,000-BCP-877,000-BCQ-093,X19834CM,,0,1.185,Z,3.989,4.810,,DEL CEP,AAVSO,STD,,,,
2458007.594,3.5,,,Vis.,BGZ,,34,0,AAVSO,,,,Z,,,,DEL CEP,,STD,,,,
2458007.61806,3.3,,,Vis.,UIS01,,3.4,4.2,ten_star_tutorial,,,,Z,,,,DEL CEP,,STD,,,,
2458007.6792,3.8,,,Vis.,HKB,,3.5,4.2,X16445AN,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458008.236,3.6,,,Vis.,MQA,,3.4,,AAVSO,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458008.439380,3.650,0.018,,TG,LPEB,,000-BCQ-117,000-BCQ-093,X23780W,,0,,Z,5.24,5.040,2458008.44197,del Cep,BAV,STD,1,,,
2458008.592,3.4,,,Vis.,BGZ,,34,42,AAVSO,,,,Z,,,,DEL CEP,,STD,,,,
2458008.64306,3.7,,,Vis.,MDP,U,34,38,"10 star, 13476FOQ",,,,Z,,,,DEL CEP,RASC,STD,,,,
2458009.229,3.8,,,Vis.,MQA,U,3.4,4.2,AAVSO,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458009.27,4.0,,,Vis.,KAD,,000,,999999,,,,Z,,,,DEL CEP,MCSE,STD,,,,
2458009.333,3.8,,,Vis.,WBOA,,3.4,4.2,14523BZW,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458009.3958,3.89,,,Vis.,DXAA,,38,42,X16225KI,UNAIDED EYE/CLEAR,,,Z,,,,DEL CEP,AASABADELL,STD,,,,
2458009.5333,4.0,,,Vis.,WSN,,3.4,4.2,5894at,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458009.552,3.8,,,Vis.,BGZ,,34,42,AAVSO,,,,Z,,,,DEL CEP,,STD,,,,
2458009.64236,4.1,,,Vis.,MDP,,38,42,"10 star, 13476FOQ",,,,Z,,,,DEL CEP,RASC,STD,,,,
2458010.208,3.9,,,Vis.,MQA,,4.2,,AAVSO,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458010.28958,3.6,,,Vis.,PFR,,35,42,X41311ABD,,,,Z,,,,DEL CEP,AAK,STD,,,,
2458010.331367,4.17,,,TG,SMAI,,HD 212136,HD 214764,15107DUO,,0,1.054,Z,6.46,7.02,2458010.334,DEL CEP,AAVSO,STD,,,,
2458010.332367,4.80,,,TB,SMAI,,HD 212136,HD 214764,15107DUO,,0,1.053,Z,7.45,7.38,2458010.335,DEL CEP,AAVSO,STD,,,,
2458010.3444,4.0,,,Vis.,KBA,K,35,42,A,BRIGHT STAR CATALOG,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458010.3917,3.97,,,Vis.,DXAA,,38,42,X16225KI,UNAIDED EYE/CLEAR,,,Z,,,,DEL CEP,AASABADELL,STD,,,,
2458010.3958,4.0,,,Vis.,CME,U,36,42,12/97 a,BIN. 7x50 - LIGHT HAZE,,,Z,,,,del Cep,UAI,STD,,,,
2458010.486,4.4,,,Vis.,MULP,,,,SPA,LP; B10x50,,,Z,,,,DELTA CEP,BAA-VSS,STD,,,,BAAVSS
2458010.62014,4.1,,,Vis.,MDP,U,38,42,"10 star, 13476FOQ",,,,Z,,,,DEL CEP,RASC,STD,,,,
2458010.62895,4.111,0.023,,V,SNE,,000-BCP-877,000-BCQ-093,X19834CM,,0,1.079,Z,4.335,5.103,,DEL CEP,AAVSO,STD,,,,
2458010.63225,4.789,0.021,,B,SNE,,000-BCP-877,000-BCQ-093,X19834CM,,0,1.075,Z,4.598,5.269,,DEL CEP,AAVSO,STD,,,,
2458010.63547,3.649,0.011,,R,SNE,,000-BCP-877,000-BCQ-093,X19834CM,,0,1.072,Z,4.004,4.811,,DEL CEP,AAVSO,STD,,,,
2458010.64375,4.2,,,Vis.,BBA,,4.2,4.4,TEN STAR,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458011.236,3.9,,,Vis.,ZOLA,,4.2,,AAVSO,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458011.270,3.9,,,Vis.,MQA,,4.2,,AAVSO,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458011.4146,4.3,,,Vis.,CME,,42,44,12/97 a,BIN. 7x50,,,Z,,,,del Cep,UAI,STD,,,,
2458011.4375,3.7,,,Vis.,HGUA,,"""34,42""",,10STAR TUTORIAL,,,,Z,,,,DEL CEP,SAAF,STD,,,,
2458011.6,3.9,,,Vis.,JTP,,NA,,NA,,,,Z,,,,DEL CEP,AFOEV,STD,,,,
2458011.61303,3.712,0.006,,R,SNE,,000-BCP-877,000-BCQ-093,X19834CM,,0,1.097,Z,4.000,4.820,,DEL CEP,AAVSO,STD,,,,
2458011.61606,4.170,0.012,,V,SNE,,000-BCP-877,000-BCQ-093,X19834CM,,0,1.093,Z,4.295,5.083,,DEL CEP,AAVSO,STD,,,,
2458011.61908,4.806,0.008,,B,SNE,,000-BCP-877,000-BCQ-093,X19834CM,,0,1.088,Z,4.640,5.319,,DEL CEP,AAVSO,STD,,,,
2458011.662,3.9,,,Vis.,BGZ,,34,42,AAVSO,,,,Z,,,,DEL CEP,,STD,,,,
2458012.236,3.8,,,Vis.,ZOLA,,3.4,4.2,AAVSO,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458012.236,3.7,,,Vis.,LCHD,,3.4,,AAVSO,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458012.236,3.8,,,Vis.,MEGA,,3.4,4.2,AAVSO,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458012.333,3.53,,,Vis.,WBOA,,3.4,4.2,14523BZW ,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458012.3500,3.75,,,Vis.,DXAA,,35,42,X16225KI,UNAIDED EYE/CLEAR/DEW,,,Z,,,,DEL CEP,AASABADELL,STD,,,,
2458012.4375,3.5,,,Vis.,WBOA,,3.4,4.2,14523BZW ,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458012.555,3.6,,,Vis.,MQA,B,3.4,,AAVSO,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458013.229,3.6,,,Vis.,ZOLA,,3.4,,AAVSO,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458013.229,3.6,,,Vis.,LCHD,,3.4,,AAVSO,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458013.229,3.6,,,Vis.,KYUA,,3.4,,AAVSO,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458013.3528,3.8,,,Vis.,HGUA,,"""34,42""",,10STAR TUTORIAL,,,,Z,,,,DEL CEP,SAAF,STD,,,,
2458013.3569,3.71,,,Vis.,DXAA,,35,38,X16225KI,UNAIDED EYE/CLEAR,,,Z,,,,DEL CEP,AASABADELL,STD,,,,
2458013.5465,3.7,,,Vis.,WSN,,3.4,4.2,5894at,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458013.555,3.7,,,Vis.,MQA,BU,3.4,,AAVSO,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458013.628,3.6,,,Vis.,BGZ,,34,0,AAVSO,,,,Z,,,,DEL CEP,,STD,,,,
2458013.64931,3.35,,,Vis.,MDP,U,34,38,"10 star, 13476FOQ",,,,Z,,,,DEL CEP,RASC,STD,,,,
2458014.201,3.7,,,Vis.,KYUA,,3.4,,AAVSO,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458014.201,3.7,,,Vis.,ZOLA,,3.4,,AAVSO,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458014.201,3.7,,,Vis.,VANA,,3.4,,AAVSO,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458014.25,3.6,,,Vis.,PFR,,35,42,X41311ABD,,,,Z,,,,DEL CEP,AAK,STD,,,,
2458014.373236,3.773,0.024,,TG,LPEB,,000-BCQ-117,000-BCQ-093,X23780W,,0,,Z,5.24,5.040,2458014.37595,del Cep,BAV,STD,1,,,
2458014.48,3.8,,,Vis.,KAD,,000,,999999,,,,Z,,,,DEL CEP,MCSE,STD,,,,
2458014.555,4.0,,,Vis.,MQA,BU,4.2,,AAVSO,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458014.58611,4.0,,,Vis.,MDP,,38,42,"10 star, 13476FOQ",,,,Z,,,,DEL CEP,RASC,STD,,,,
2458014.63333,3.9,,,Vis.,BBA,U,3.8,4.2,TEN STAR,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458014.6514,3.9,,,Vis.,WSN,,3.4,4.2,5894at,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458015.194,3.9,,,Vis.,ZOLA,U,4.2,,AAVSO,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458015.25,3.6,,,Vis.,PFR,,35,42,X41311ABD,,,,Z,,,,DEL CEP,AAK,STD,,,,
2458015.3194,3.98,,,Vis.,DJAE,,3.8,4.2,X19955WU,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458015.3639,4.03,,,Vis.,DXAA,,38,42,X16225KI,UNAIDED EYE/CLEAR,,,Z,,,,DEL CEP,AASABADELL,STD,,,,
2458015.5313,4.3,,,Vis.,WSN,,4.2,4.3,5894at,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458015.548,4.0,,,Vis.,MQA,U,4.2,,AAVSO,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458015.583,3.8,,,Vis.,BGZ,,34,42,AAVSO,,,,Z,,,,DEL CEP,,STD,,,,
2458016.201,3.9,,,Vis.,KYUA,U,4.2,,AAVSO,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458016.201,3.9,,,Vis.,ZOLA,U,4.2,,AAVSO,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458016.201,4.0,,,Vis.,MEGA,U,4.2,,AAVSO,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458016.3125,4.20,,,Vis.,DJAE,,3.8,4.3,X19955WU,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458016.555,4.4,,,Vis.,MQA,U,4.2,,AAVSO,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458016.638,4.2,,,Vis.,BGZ,,42,0,AAVSO,,,,Z,,,,DEL CEP,,STD,,,,
2458016.70556,4.3,,,Vis.,BBA,,4.2,4.4,TEN STAR,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458017.194,3.5,,,Vis.,ZOLA,U,3.4,,AAVSO,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458017.3285,4.01,,,Vis.,DXAA,,38,42,X16225KI,UNAIDED EYE/CLEAR,,,Z,,,,DEL CEP,AASABADELL,STD,,,,
2458017.4396,4.0,,,Vis.,CME,,36,42,12/97 a,BIN. 7x50,,,Z,,,,del Cep,UAI,STD,,,,
2458017.569,3.8,,,Vis.,MQA,U,3.4,4.2,AAVSO,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458018.194,3.6,,,Vis.,ZOLA,U,3.4,,AAVSO,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458018.194,3.6,,,Vis.,KYUA,U,3.4,,AAVSO,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458018.3319,3.50,,,Vis.,DXAA,,25,38,X16225KI,UNAIDED EYE/SLIGHT HAZE,,,Z,,,,DEL CEP,AASABADELL,STD,,,,
2458018.3424,3.9,,,Vis.,CME,U,36,42,12/97 a,BIN. 7x50 - LIGHT HAZE,,,Z,,,,del Cep,UAI,STD,,,,
2458018.5,4.0,,,Vis.,JTP,,NA,,NA,,,,Z,,,,DEL CEP,AFOEV,STD,,,,
2458018.5500,3.5,,,Vis.,WSN,,3.4,4.2,5894at,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458018.55069,3.3,,,Vis.,MDP,,34,38,"10 star, 13476FOQ",,,,Z,,,,DEL CEP,RASC,STD,,,,
2458018.576,3.7,,,Vis.,MQA,,3.4,,AAVSO,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458019.194,3.6,,,Vis.,SHEC,U,3.4,,AAVSO,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458019.56835,3.378,0.010,,R,SNE,,000-BCP-877,000-BCQ-093,X19834CM,,0,1.136,Z,3.992,4.788,,DEL CEP,AAVSO,STD,,,,
2458019.57138,3.789,0.010,,V,SNE,,000-BCP-877,000-BCQ-093,X19834CM,,0,1.130,Z,4.296,5.066,,DEL CEP,AAVSO,STD,,,,
2458019.57440,4.358,0.011,,B,SNE,,000-BCP-877,000-BCQ-093,X19834CM,,0,1.125,Z,4.633,5.290,,DEL CEP,AAVSO,STD,,,,
2458019.603,3.8,,,Vis.,BGZ,,34,42,AAVSO,,,,Z,,,,DEL CEP,,STD,,,,
2458019.6368,4.0,,,Vis.,WSN,,3.4,4.2,5894at,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458019.66736,4.0,,,Vis.,MDP,,38,42,"10 star, 13476FOQ",,,,Z,,,,DEL CEP,RASC,STD,,,,
2458020.309,4.4,,,Vis.,SRBR,,NA,,NA,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458020.3208,3.89,,,Vis.,DXAA,,38,42,X16225KI,UNAIDED EYE/SLIGHT HAZE,,,Z,,,,DEL CEP,AASABADELL,STD,,,,
2458020.4,4.0,,,Vis.,JTP,Z,NA,,NA,,,,Z,,,,DEL CEP,AFOEV,STD,,,,
2458020.444,4.0,,,Vis.,KMR,,,,BAA,NE,,,Z,,,,DELTA CEP,BAA-VSS,STD,,,,BAAVSS
2458020.53194,4.05,,,Vis.,MDP,,38,42,"10 star, 13476FOQ",,,,Z,,,,DEL CEP,RASC,STD,,,,
2458020.5514,4.0,,,Vis.,WSN,,3.4,4.2,5894at,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458020.603,3.9,,,Vis.,BGZ,,34,42,AAVSO,,,,Z,,,,DEL CEP,,STD,,,,
2458020.70278,3.7,,,Vis.,BBA,,3.5,3.8,TEN STAR,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458021.35,3.9,,,Vis.,KAD,,000,,999999,,,,Z,,,,DEL CEP,MCSE,STD,,,,
2458021.399,4.0,,,Vis.,KMR,,,,BAA,NE,,,Z,,,,DELTA CEP,BAA-VSS,STD,,,,BAAVSS
2458021.53333,3.8,,,Vis.,DROD,K,42,33,NA,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458021.5667,4.3,,,Vis.,WSN,,4.2,4.3,5894at,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458021.631,4.1,,,Vis.,BGZ,,42,0,AAVSO,,,,Z,,,,DEL CEP,,STD,,,,
2458021.69861,4.2,,,Vis.,BBA,,3.8,4.2,TEN STAR,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458022.201,4.0,,,Vis.,SHEC,B,4.2,,AAVSO,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458022.201,4.0,,,Vis.,MEGA,B,4.2,,AAVSO,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458022.284,4.0,,,Vis.,ZOLA,B,4.2,,AAVSO,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458022.3049,4.08,,,Vis.,DXAA,,38,42,X16225KI,UNAIDED EYE/CLEAR/MOON 6-DAYS,,,Z,,,,DEL CEP,AASABADELL,STD,,,,
2458022.388,4.0,,,Vis.,KMR,,,,BAA,NE,,,Z,,,,DELTA CEP,BAA-VSS,STD,,,,BAAVSS
2458022.508361,4.047,0.023,,TG,LPEB,,000-BCQ-117,000-BCQ-093,X23780W,,0,,Z,5.24,5.040,2458022.51120,del Cep,BAV,STD,1,,,
2458022.5583,4.0,,,Vis.,WSN,,3.4,4.2,5894at,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458022.569,4.4,,,Vis.,MQA,,4.2,,AAVSO,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458022.603,3.9,,,Vis.,BGZ,,34,42,AAVSO,,,,Z,,,,DEL CEP,,STD,,,,
2458023.194,3.6,,,Vis.,SDAO,B,3.4,,AAVSO,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458023.194,3.6,,,Vis.,ZOLA,B,3.4,,AAVSO,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458023.194,3.6,,,Vis.,SHEC,B,3.4,,AAVSO,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458023.3,3.5,,,Vis.,PFR,,35,42,X41311ABD,,,,Z,,,,DEL CEP,AAK,STD,,,,
2458023.354,3.6,,,Vis.,KMR,,,,BAA,NE,,,Z,,,,DELTA CEP,BAA-VSS,STD,,,,BAAVSS
2458023.569,3.5,,,Vis.,MQA,,3.4,,AAVSO,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458023.621,3.5,,,Vis.,BGZ,,34,42,AAVSO,,,,Z,,,,DEL CEP,,STD,,,,
2458024.194,3.7,,,Vis.,SHEC,B,3.4,,AAVSO,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458024.194,3.7,,,Vis.,SDAO,B,3.4,,AAVSO,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458024.194,3.7,,,Vis.,ZOLA,B,3.4,,AAVSO,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458024.194,3.6,,,Vis.,MEGA,B,3.4,,AAVSO,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458024.194,3.6,,,Vis.,KYUA,B,3.4,,AAVSO,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458024.25,3.6,,,Vis.,PFR,,35,42,X41311ABD,,,,Z,,,,DEL CEP,AAK,STD,,,,
2458024.3361,3.71,,,Vis.,DXAA,,35,38,X16225KI,UNAIDED EYE/CLEAR/MOON 8-DAYS,,,Z,,,,DEL CEP,AASABADELL,STD,,,,
2458024.35,3.7,,,Vis.,KAD,,000,,999999,,,,Z,,,,DEL CEP,MCSE,STD,,,,
2458024.38889,3.7,,,Vis.,DJAE,,3.4,4.2,X19955WU,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458024.569,3.8,,,Vis.,MQA,,3.4,4.2,AAVSO,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458024.670,3.7,,,Vis.,BGZ,,34,42,AAVSO,,,,Z,,,,DEL CEP,,STD,,,,
2458024.77917,4.0,,,Vis.,BBA,U,3.8,4.2,TEN STAR,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458025.194,3.8,,,Vis.,KYUA,B,3.4,4.2,AAVSO,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458025.194,3.8,,,Vis.,SHEC,B,3.4,4.2,AAVSO,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458025.194,3.8,,,Vis.,SDAO,B,3.4,4.2,AAVSO,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458025.194,3.8,,,Vis.,ZOLA,B,4.2,,AAVSO,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458025.361,3.7,,,Vis.,KMR,,,,BAA,NE,,,Z,,,,DELTA CEP,BAA-VSS,STD,,,,BAAVSS
2458025.39931,3.9,,,Vis.,DJAE,,3.8,4.2,X19955WU,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458025.4382,4.1,,,Vis.,KBA,K,35,42,A,BRIGHT STAR CATALOG,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458025.55307,3.496,0.009,,R,SNE,,000-BCP-877,000-BCQ-093,X19834CM,,0,1.134,Z,4.009,4.819,,DEL CEP,AAVSO,STD,,,,
2458025.555,3.9,,,Vis.,MQA,U,4.2,,AAVSO,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458025.55609,3.929,0.006,,V,SNE,,000-BCP-877,000-BCQ-093,X19834CM,,0,1.128,Z,4.298,5.080,,DEL CEP,AAVSO,STD,,,,
2458025.557,4.0,,,Vis.,BGZ,,42,0,AAVSO,,,,Z,,,,DEL CEP,,STD,,,,
2458025.55912,4.553,0.013,,B,SNE,,000-BCP-877,000-BCQ-093,X19834CM,,0,1.123,Z,4.636,5.311,,DEL CEP,AAVSO,STD,,,,
2458025.5792,4.0,,,Vis.,WSN,,3.4,4.2,5894at,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458026.194,4.1,,,Vis.,ZOLA,B,4.2,,AAVSO,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458026.194,4.0,,,Vis.,LCHD,B,4.2,,AAVSO,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458026.194,4.1,,,Vis.,SHEC,B,4.2,,AAVSO,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458026.194,4.1,,,Vis.,SDAO,B,4.2,,AAVSO,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458026.194,4.0,,,Vis.,MEGA,B,4.2,,AAVSO,,,,Z,,,,DEL CEP,AAVSO,STD,,,,
2458026.25,3.8,,,Vis.,PFR,,35,42,X41311ABD,,,,Z,,,,DEL CEP,AAK,STD,,,,
2458026.3132,3.8,,,Vis.,HGUA,,"""34,42""",,10STAR TUTORIAL,,,,Z,,,,DEL CEP,SAAF,STD,,,,
